TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4
1709641637	24.20	16.95	4.44	4.43	4.55	4.41
1709641638	24.25	16.95	4.44	4.43	4.55	4.41
1709641639	24.21	16.96	4.44	4.43	4.55	4.41
1709641640	24.12	16.94	4.44	4.43	4.55	4.41
1709641641	24.09	16.94	4.44	4.43	4.55	4.41
1709641642	24.14	16.94	4.44	4.43	4.55	4.41
1709641643	24.17	16.95	4.44	4.43	4.55	4.41
1709641644	24.11	16.95	4.44	4.43	4.55	4.41
1709641645	24.10	16.95	4.44	4.43	4.55	4.41
1709641646	24.16	16.95	4.44	4.43	4.55	4.41
1709641647	24.11	16.94	4.44	4.43	4.55	4.41
1709641648	24.15	16.94	4.44	4.43	4.55	4.41
1709641649	24.10	16.94	4.44	4.43	4.55	4.41
1709641650	24.21	16.95	4.44	4.43	4.55	4.41
1709641651	24.12	16.94	4.44	4.43	4.55	4.41
1709641652	24.16	16.95	4.44	4.43	4.55	4.41
1709641653	24.18	16.95	4.44	4.43	4.55	4.41
1709641654	24.22	16.94	4.44	4.43	4.55	4.41
1709641655	24.22	16.95	4.44	4.43	4.55	4.41
1709641656	24.22	16.95	4.44	4.43	4.55	4.41
1709641657	24.09	16.93	4.44	4.43	4.55	4.41
1709641658	24.11	16.93	4.44	4.43	4.55	4.41
1709641659	24.06	16.94	4.44	4.43	4.55	4.41
1709641660	24.16	16.94	4.44	4.43	4.55	4.41
1709641661	24.00	16.94	4.44	4.43	4.55	4.41
1709641662	24.14	16.95	4.44	4.43	4.55	4.41
1709641663	24.16	16.94	4.44	4.43	4.55	4.41
1709641664	24.07	16.93	4.44	4.43	4.55	4.41
1709641665	24.02	16.94	4.44	4.43	4.55	4.41
1709641666	24.16	16.94	4.44	4.43	4.55	4.41
1709641667	24.21	16.94	4.44	4.43	4.55	4.41
1709641668	24.20	16.94	4.44	4.43	4.55	4.41
1709641669	24.19	16.94	4.44	4.43	4.55	4.41
1709641670	24.16	16.94	4.44	4.43	4.55	4.41
1709641671	24.19	16.93	4.44	4.43	4.55	4.41
1709641672	24.15	16.94	4.44	4.43	4.55	4.41
1709641673	24.09	16.95	4.44	4.43	4.55	4.41
1709641674	24.11	16.94	4.44	4.43	4.55	4.41
1709641675	24.10	16.94	4.44	4.43	4.55	4.41
1709641676	24.15	16.95	4.44	4.43	4.55	4.41
1709641677	24.11	16.94	4.44	4.43	4.55	4.41
1709641678	24.24	16.95	4.44	4.43	4.55	4.41
1709641679	24.17	16.94	4.44	4.43	4.55	4.41
1709641680	24.13	16.93	4.44	4.43	4.55	4.41
1709641681	24.13	16.94	4.44	4.43	4.55	4.41
1709641682	24.13	16.94	4.44	4.43	4.55	4.41
1709641683	24.14	16.94	4.44	4.43	4.55	4.41
1709641684	24.13	16.93	4.44	4.43	4.55	4.41
1709641685	24.10	16.94	4.44	4.43	4.55	4.41
1709641686	24.15	16.94	4.44	4.43	4.55	4.41
1709641687	24.04	16.94	4.44	4.43	4.55	4.41
1709641688	24.10	16.93	4.44	4.43	4.55	4.41
1709641689	24.06	16.94	4.44	4.43	4.55	4.41
1709641690	24.12	16.95	4.44	4.43	4.55	4.41
1709641691	24.08	16.93	4.44	4.43	4.55	4.41
1709641692	24.15	16.93	4.44	4.43	4.55	4.41
1709641693	24.18	16.94	4.44	4.43	4.55	4.41
1709641694	24.25	16.94	4.44	4.43	4.55	4.41
1709641695	24.04	16.92	4.44	4.43	4.55	4.41
1709641696	24.18	16.94	4.44	4.43	4.55	4.41
1709641697	24.28	16.94	4.44	4.43	4.55	4.41
1709641698	24.17	16.93	4.44	4.43	4.55	4.41
1709641699	24.05	16.93	4.44	4.43	4.55	4.41
1709641700	24.15	16.94	4.44	4.43	4.55	4.41
1709641701	24.06	16.94	4.44	4.43	4.55	4.41
1709641702	24.20	16.93	4.44	4.43	4.55	4.41
1709641703	24.18	16.94	4.44	4.43	4.55	4.41
1709641704	24.10	16.93	4.44	4.43	4.55	4.41
1709641705	24.04	16.93	4.44	4.43	4.55	4.41
1709641706	24.22	16.93	4.44	4.43	4.55	4.41
1709641707	24.12	16.94	4.44	4.43	4.55	4.41
1709641708	24.03	16.93	4.44	4.43	4.55	4.41
1709641709	24.00	16.93	4.44	4.43	4.55	4.41
1709641710	24.13	16.93	4.44	4.43	4.55	4.41
1709641711	24.06	16.93	4.44	4.43	4.55	4.41
1709641712	24.08	16.93	4.44	4.43	4.55	4.41
1709641713	24.14	16.93	4.44	4.43	4.55	4.41
1709641714	24.12	16.93	4.44	4.43	4.55	4.41
1709641715	24.16	16.93	4.44	4.43	4.55	4.41
1709641716	24.14	16.94	4.44	4.43	4.55	4.41
1709641717	24.17	16.93	4.44	4.43	4.55	4.41
1709641718	24.07	16.93	4.44	4.43	4.55	4.41
1709641719	24.09	16.94	4.44	4.43	4.55	4.41
1709641720	24.19	16.94	4.44	4.43	4.55	4.41
1709641721	24.18	16.94	4.44	4.43	4.55	4.41
1709641722	24.16	16.93	4.44	4.43	4.55	4.41
1709641723	24.16	16.94	4.44	4.43	4.55	4.41
1709641724	24.17	16.93	4.44	4.43	4.55	4.41
1709641725	24.10	16.93	4.44	4.43	4.55	4.41
1709641726	24.14	16.93	4.44	4.43	4.55	4.41
1709641727	24.07	16.93	4.44	4.43	4.55	4.41
1709641728	24.07	16.93	4.44	4.43	4.55	4.41
1709641729	24.13	16.93	4.44	4.43	4.55	4.41
1709641730	24.07	16.93	4.44	4.43	4.55	4.41
1709641731	24.04	16.92	4.44	4.43	4.55	4.41
1709641732	24.16	16.93	4.44	4.43	4.55	4.41
1709641733	24.07	16.94	4.44	4.43	4.55	4.41
1709641734	24.08	16.93	4.44	4.43	4.55	4.41
1709641735	24.08	16.92	4.44	4.43	4.55	4.41
1709641736	24.06	16.93	4.44	4.43	4.55	4.41
1709641737	24.09	16.93	4.44	4.43	4.55	4.41
1709641738	24.15	16.92	4.44	4.43	4.55	4.41
1709641739	24.08	16.92	4.44	4.43	4.55	4.41
1709641740	24.11	16.92	4.44	4.43	4.55	4.41
1709641741	24.06	16.93	4.44	4.43	4.55	4.41
1709641742	24.07	16.93	4.44	4.43	4.55	4.41
1709641743	24.03	16.93	4.44	4.43	4.55	4.41
1709641744	24.12	16.93	4.44	4.43	4.55	4.41
1709641745	24.09	16.93	4.44	4.43	4.55	4.41
1709641746	24.02	16.94	4.44	4.43	4.55	4.41
1709641747	24.05	16.93	4.44	4.43	4.55	4.41
1709641748	24.05	16.92	4.44	4.43	4.55	4.41
1709641749	24.06	16.93	4.44	4.43	4.55	4.41
1709641750	24.09	16.93	4.44	4.43	4.55	4.41
1709641751	24.07	16.92	4.44	4.43	4.55	4.41
1709641752	24.07	16.93	4.44	4.43	4.55	4.41
1709641753	24.11	16.93	4.44	4.43	4.55	4.41
1709641754	24.05	16.93	4.44	4.43	4.55	4.41
1709641755	24.07	16.93	4.44	4.43	4.55	4.41
1709641756	24.17	16.93	4.44	4.43	4.55	4.41
1709641757	24.26	16.93	4.44	4.43	4.55	4.41
1709641758	24.11	16.91	4.44	4.43	4.55	4.41
1709641759	24.01	16.92	4.44	4.43	4.55	4.41
1709641760	24.11	16.92	4.44	4.43	4.55	4.41
1709641761	24.11	16.92	4.44	4.43	4.55	4.41
1709641762	24.10	16.92	4.44	4.43	4.55	4.41
1709641763	24.14	16.93	4.44	4.43	4.55	4.41
1709641764	24.21	16.94	4.44	4.43	4.55	4.41
1709641765	23.99	16.92	4.44	4.43	4.55	4.41
1709641766	24.00	16.93	4.44	4.43	4.55	4.41
1709641767	24.06	16.92	4.44	4.43	4.55	4.41
1709641768	24.14	16.92	4.44	4.43	4.55	4.41
1709641769	24.16	16.92	4.44	4.43	4.55	4.41
1709641770	24.18	16.93	4.44	4.43	4.55	4.41
1709641771	24.17	16.92	4.44	4.43	4.55	4.41
1709641772	24.07	16.93	4.44	4.43	4.55	4.41
1709641773	24.04	16.93	4.44	4.43	4.55	4.41
1709641774	24.08	16.92	4.44	4.43	4.55	4.41
1709641775	24.11	16.92	4.44	4.43	4.55	4.41
1709641776	24.07	16.92	4.44	4.43	4.55	4.41
1709641777	24.12	16.92	4.44	4.43	4.55	4.41
1709641778	24.08	16.92	4.44	4.43	4.55	4.41
1709641779	23.99	16.93	4.44	4.43	4.55	4.41
1709641780	24.08	16.93	4.44	4.43	4.55	4.41
1709641781	24.07	16.92	4.44	4.43	4.55	4.41
1709641782	24.08	16.92	4.44	4.43	4.55	4.41
1709641783	24.10	16.92	4.44	4.43	4.55	4.41
1709641784	24.02	16.92	4.44	4.43	4.55	4.41
1709641785	24.10	16.92	4.44	4.43	4.55	4.41
1709641786	24.11	16.93	4.44	4.43	4.55	4.41
1709641787	24.09	16.91	4.44	4.43	4.55	4.41
1709641788	24.10	16.92	4.44	4.43	4.55	4.41
1709641789	24.10	16.91	4.44	4.43	4.55	4.41
1709641790	24.14	16.92	4.44	4.43	4.55	4.41
1709641791	24.15	16.91	4.44	4.43	4.55	4.41
1709641792	24.12	16.91	4.44	4.43	4.55	4.41
1709641793	24.07	16.92	4.44	4.43	4.55	4.41
1709641794	24.17	16.91	4.44	4.43	4.55	4.41
1709641795	24.13	16.91	4.44	4.43	4.55	4.41
1709641796	24.11	16.92	4.44	4.43	4.55	4.41
1709641797	24.08	16.92	4.44	4.43	4.55	4.41
1709641798	24.14	16.92	4.44	4.43	4.55	4.41
1709641799	24.00	16.92	4.44	4.43	4.55	4.41
1709641800	24.06	16.91	4.44	4.43	4.55	4.41
1709641801	24.03	16.90	4.44	4.43	4.55	4.41
1709641802	24.07	16.92	4.44	4.43	4.55	4.41
1709641803	24.03	16.91	4.44	4.43	4.55	4.41
1709641804	24.11	16.93	4.44	4.43	4.55	4.41
1709641805	24.03	16.92	4.44	4.43	4.55	4.41
1709641806	24.05	16.92	4.44	4.43	4.55	4.41
1709641807	24.17	16.92	4.44	4.43	4.55	4.41
1709641808	24.10	16.92	4.44	4.43	4.55	4.41
1709641809	24.07	16.92	4.44	4.43	4.55	4.41
1709641810	24.07	16.93	4.44	4.43	4.55	4.41
1709641811	24.10	16.91	4.44	4.43	4.55	4.41
1709641812	24.08	16.91	4.44	4.43	4.55	4.41
1709641813	24.04	16.92	4.44	4.43	4.55	4.41
1709641814	24.01	16.92	4.44	4.43	4.55	4.41
1709641815	24.03	16.91	4.44	4.43	4.55	4.41
1709641816	24.07	16.91	4.44	4.43	4.55	4.41
1709641817	24.05	16.92	4.44	4.43	4.55	4.41
1709641818	24.10	16.92	4.44	4.43	4.55	4.41
1709641819	24.09	16.91	4.44	4.43	4.55	4.41
1709641820	24.14	16.91	4.44	4.43	4.55	4.41
1709641821	24.07	16.91	4.44	4.43	4.55	4.41
1709641822	24.14	16.91	4.44	4.43	4.55	4.41
1709641823	24.00	16.91	4.44	4.43	4.55	4.41
1709641824	24.10	16.91	4.44	4.43	4.55	4.41
1709641825	24.12	16.92	4.44	4.43	4.55	4.41
1709641826	24.06	16.92	4.44	4.43	4.55	4.41
1709641827	24.12	16.92	4.44	4.43	4.55	4.41
1709641828	24.11	16.92	4.44	4.43	4.55	4.41
1709641829	24.05	16.90	4.44	4.43	4.55	4.41
1709641830	24.06	16.92	4.44	4.43	4.55	4.41
1709641831	24.05	16.91	4.44	4.43	4.55	4.41
1709641832	24.04	16.90	4.44	4.43	4.55	4.41
1709641833	23.95	16.91	4.44	4.43	4.55	4.41
1709641834	24.04	16.91	4.44	4.43	4.55	4.41
1709641835	24.05	16.91	4.44	4.43	4.55	4.41
1709641836	24.03	16.90	4.44	4.43	4.55	4.41
1709641837	24.08	16.91	4.44	4.43	4.55	4.41
1709641838	24.12	16.92	4.44	4.43	4.55	4.41
1709641839	24.14	16.91	4.44	4.43	4.55	4.41
1709641840	24.01	16.92	4.44	4.43	4.55	4.41
1709641841	24.03	16.92	4.44	4.43	4.55	4.41
1709641842	24.16	16.91	4.44	4.43	4.55	4.41
1709641843	24.12	16.91	4.44	4.43	4.55	4.41
1709641844	24.14	16.91	4.44	4.43	4.55	4.41
1709641845	24.18	16.91	4.44	4.43	4.55	4.41
1709641846	24.06	16.90	4.44	4.43	4.55	4.41
1709641847	24.14	16.91	4.44	4.43	4.55	4.41
1709641848	24.11	16.91	4.44	4.43	4.55	4.41
1709641849	24.09	16.91	4.44	4.43	4.55	4.41
1709641850	24.03	16.90	4.44	4.43	4.55	4.41
1709641851	24.10	16.90	4.44	4.43	4.55	4.41
1709641852	24.16	16.91	4.44	4.43	4.55	4.41
1709641853	24.11	16.91	4.44	4.43	4.55	4.41
1709641854	24.19	16.92	4.44	4.43	4.55	4.41
1709641855	24.19	16.91	4.44	4.43	4.55	4.41
1709641856	24.09	16.91	4.44	4.43	4.55	4.41
1709641857	24.08	16.92	4.44	4.43	4.55	4.41
1709641858	24.21	16.91	4.44	4.43	4.55	4.41
1709641859	24.15	16.91	4.44	4.43	4.55	4.41
1709641860	24.14	16.90	4.44	4.43	4.55	4.41
1709641861	24.12	16.91	4.44	4.43	4.55	4.41
1709641862	24.13	16.91	4.44	4.43	4.55	4.41
1709641863	24.12	16.90	4.44	4.43	4.55	4.41
1709641864	24.16	16.90	4.44	4.43	4.55	4.41
1709641865	24.04	16.90	4.44	4.43	4.55	4.41
1709641866	24.05	16.90	4.44	4.43	4.55	4.41
1709641867	24.12	16.91	4.44	4.43	4.55	4.41
1709641868	24.15	16.92	4.44	4.43	4.55	4.41
1709641869	24.08	16.92	4.44	4.43	4.55	4.41
1709641870	24.13	16.91	4.44	4.43	4.55	4.41
1709641871	24.08	16.91	4.44	4.43	4.55	4.41
1709641872	24.12	16.90	4.44	4.43	4.55	4.41
1709641873	24.08	16.91	4.44	4.43	4.55	4.41
1709641874	24.17	16.91	4.44	4.43	4.55	4.41
1709641875	24.14	16.90	4.44	4.43	4.55	4.41
1709641876	24.10	16.90	4.44	4.43	4.55	4.41
1709641877	24.10	16.91	4.44	4.43	4.55	4.41
1709641878	24.07	16.91	4.44	4.43	4.55	4.41
1709641879	24.10	16.90	4.44	4.43	4.55	4.41
1709641880	24.06	16.91	4.44	4.43	4.55	4.41
1709641881	24.09	16.91	4.44	4.43	4.55	4.41
1709641882	24.06	16.90	4.44	4.43	4.55	4.41
1709641883	23.99	16.89	4.44	4.43	4.55	4.41
1709641884	23.99	16.90	4.44	4.43	4.55	4.41
1709641885	24.05	16.90	4.44	4.43	4.55	4.41
1709641886	24.04	16.90	4.44	4.43	4.55	4.41
1709641887	24.10	16.91	4.44	4.43	4.55	4.41
1709641888	24.22	16.91	4.44	4.43	4.55	4.41
1709641889	24.12	16.90	4.44	4.43	4.55	4.41
1709641890	24.03	16.89	4.44	4.43	4.55	4.41
1709641891	23.99	16.90	4.44	4.43	4.55	4.41
1709641892	24.03	16.90	4.44	4.43	4.55	4.41
1709641893	24.01	16.90	4.44	4.43	4.55	4.41
1709641894	24.13	16.91	4.44	4.43	4.55	4.41
1709641895	24.09	16.92	4.44	4.43	4.55	4.41
1709641896	24.03	16.90	4.44	4.43	4.55	4.41
1709641897	24.09	16.90	4.44	4.43	4.55	4.41
1709641898	24.20	16.91	4.44	4.43	4.55	4.41
1709641899	24.22	16.89	4.44	4.43	4.55	4.41
1709641900	24.15	16.90	4.44	4.43	4.55	4.41
1709641901	24.11	16.91	4.44	4.43	4.55	4.41
1709641902	24.04	16.90	4.44	4.43	4.55	4.41
1709641903	23.98	16.90	4.44	4.43	4.55	4.41
1709641904	24.07	16.90	4.44	4.43	4.55	4.41
1709641905	24.09	16.90	4.44	4.43	4.55	4.41
1709641906	24.01	16.89	4.44	4.43	4.55	4.41
1709641907	23.97	16.90	4.44	4.43	4.55	4.41
1709641908	24.13	16.91	4.44	4.43	4.55	4.41
1709641909	24.13	16.91	4.44	4.43	4.55	4.41
1709641910	24.08	16.90	4.44	4.43	4.55	4.41
1709641911	24.10	16.91	4.44	4.43	4.55	4.41
1709641912	24.02	16.91	4.44	4.43	4.55	4.41
1709641913	24.02	16.90	4.44	4.43	4.55	4.41
1709641914	24.01	16.89	4.44	4.43	4.55	4.41
1709641915	24.08	16.89	4.44	4.43	4.55	4.41
1709641916	24.09	16.89	4.44	4.43	4.55	4.41
1709641917	24.04	16.90	4.44	4.43	4.55	4.41
1709641918	24.08	16.90	4.44	4.43	4.55	4.41
1709641919	24.11	16.90	4.44	4.43	4.55	4.41
1709641920	24.17	16.90	4.44	4.43	4.55	4.41
1709641921	24.12	16.90	4.44	4.43	4.55	4.41
1709641922	24.05	16.90	4.44	4.43	4.55	4.41
1709641923	24.06	16.89	4.44	4.43	4.55	4.41
1709641924	24.08	16.89	4.44	4.43	4.55	4.41
1709641925	24.05	16.89	4.44	4.43	4.55	4.41
1709641926	24.11	16.89	4.44	4.43	4.55	4.41
1709641927	24.06	16.89	4.44	4.43	4.55	4.41
1709641928	24.10	16.89	4.44	4.43	4.55	4.41
1709641929	24.05	16.89	4.44	4.43	4.55	4.41
1709641930	24.11	16.89	4.44	4.43	4.55	4.41
1709641931	24.01	16.90	4.44	4.43	4.55	4.41
1709641932	24.10	16.89	4.44	4.43	4.55	4.41
1709641933	24.07	16.89	4.44	4.43	4.55	4.41
1709641934	24.07	16.90	4.44	4.43	4.55	4.41
1709641935	23.99	16.90	4.44	4.43	4.55	4.41
1709641936	24.02	16.90	4.44	4.43	4.55	4.41
1709641937	24.03	16.90	4.44	4.43	4.55	4.41
1709641938	24.07	16.89	4.44	4.43	4.55	4.41
1709641939	24.11	16.90	4.44	4.43	4.55	4.41
1709641940	23.98	16.89	4.44	4.43	4.55	4.41
1709641941	24.02	16.89	4.44	4.43	4.55	4.41
1709641942	24.09	16.89	4.44	4.43	4.55	4.41
1709641943	24.07	16.89	4.44	4.43	4.55	4.41
1709641944	24.09	16.88	4.44	4.43	4.55	4.41
1709641945	24.05	16.88	4.44	4.43	4.55	4.41
1709641946	24.03	16.88	4.44	4.43	4.55	4.41
1709641947	24.03	16.88	4.44	4.43	4.55	4.41
1709641948	24.02	16.89	4.44	4.43	4.55	4.41
1709641949	24.09	16.89	4.44	4.43	4.55	4.41
1709641950	24.04	16.89	4.44	4.43	4.55	4.41
1709641951	24.07	16.89	4.44	4.43	4.55	4.41
1709641952	24.10	16.89	4.44	4.43	4.55	4.41
1709641953	24.12	16.89	4.44	4.43	4.55	4.41
1709641954	24.14	16.90	4.44	4.43	4.55	4.41
1709641955	24.03	16.89	4.44	4.43	4.55	4.41
1709641956	24.08	16.88	4.44	4.43	4.55	4.41
1709641957	24.10	16.89	4.44	4.43	4.55	4.41
1709641958	24.01	16.90	4.44	4.43	4.55	4.41
1709641959	24.03	16.89	4.44	4.43	4.55	4.41
1709641960	24.01	16.90	4.44	4.43	4.55	4.41
1709641961	24.08	16.88	4.44	4.43	4.55	4.41
1709641962	24.11	16.89	4.44	4.43	4.55	4.41
1709641963	24.05	16.89	4.44	4.43	4.55	4.41
1709641964	24.06	16.89	4.44	4.43	4.55	4.41
1709641965	24.03	16.90	4.44	4.43	4.55	4.41
1709641966	24.01	16.89	4.44	4.43	4.55	4.41
1709641967	24.06	16.89	4.44	4.43	4.55	4.41
1709641968	24.09	16.89	4.44	4.43	4.55	4.41
1709641969	24.05	16.89	4.44	4.43	4.55	4.41
1709641970	24.04	16.89	4.44	4.43	4.55	4.41
1709641971	24.05	16.89	4.44	4.43	4.55	4.41
1709641972	24.11	16.89	4.44	4.43	4.55	4.41
1709641973	24.10	16.89	4.44	4.43	4.55	4.41
1709641974	24.03	16.89	4.44	4.43	4.55	4.41
1709641975	24.00	16.90	4.44	4.43	4.55	4.41
1709641976	24.11	16.89	4.44	4.43	4.55	4.41
1709641977	24.05	16.88	4.44	4.43	4.55	4.41
1709641978	24.10	16.89	4.44	4.43	4.55	4.41
1709641979	24.03	16.90	4.44	4.43	4.55	4.41
1709641980	24.13	16.89	4.44	4.43	4.55	4.41
1709641981	24.05	16.90	4.44	4.43	4.55	4.41
1709641982	24.06	16.90	4.44	4.43	4.55	4.41
1709641983	24.09	16.89	4.44	4.43	4.55	4.41
1709641984	24.01	16.89	4.44	4.43	4.55	4.41
1709641985	24.08	16.89	4.44	4.43	4.55	4.41
1709641986	24.04	16.89	4.44	4.43	4.55	4.41
1709641987	23.94	16.89	4.44	4.43	4.55	4.41
1709641988	24.02	16.89	4.44	4.43	4.55	4.41
1709641989	24.11	16.89	4.44	4.43	4.55	4.41
1709641990	24.06	16.89	4.44	4.43	4.55	4.41
1709641991	23.97	16.89	4.44	4.43	4.55	4.41
1709641992	23.99	16.89	4.44	4.43	4.55	4.41
1709641993	24.01	16.89	4.44	4.43	4.55	4.41
1709641994	23.98	16.89	4.44	4.43	4.55	4.41
1709641995	24.07	16.90	4.44	4.43	4.55	4.41
1709641996	24.05	16.89	4.44	4.43	4.55	4.41
1709641997	24.05	16.88	4.44	4.43	4.55	4.41
1709641998	24.02	16.88	4.44	4.43	4.55	4.41
1709641999	24.05	16.88	4.44	4.43	4.55	4.41
1709642000	24.01	16.88	4.44	4.43	4.55	4.41
1709642001	24.03	16.89	4.44	4.43	4.55	4.41
1709642002	24.07	16.88	4.44	4.43	4.55	4.41
1709642003	24.09	16.89	4.44	4.43	4.55	4.41
1709642004	24.05	16.89	4.44	4.43	4.55	4.41
1709642005	24.05	16.89	4.44	4.43	4.55	4.41
1709642006	24.15	16.88	4.44	4.43	4.55	4.41
1709642007	24.09	16.88	4.44	4.43	4.55	4.41
1709642008	24.07	16.89	4.44	4.43	4.55	4.41
1709642009	24.14	16.89	4.44	4.43	4.55	4.41
1709642010	24.09	16.89	4.44	4.43	4.55	4.41
1709642011	23.99	16.89	4.44	4.43	4.55	4.41
1709642012	24.03	16.88	4.44	4.43	4.55	4.41
1709642013	24.04	16.88	4.44	4.43	4.55	4.41
1709642014	23.98	16.87	4.44	4.43	4.55	4.41
1709642015	24.01	16.88	4.44	4.43	4.55	4.41
1709642016	24.06	16.88	4.44	4.43	4.55	4.41
1709642017	24.05	16.87	4.44	4.43	4.55	4.41
1709642018	24.04	16.87	4.44	4.43	4.55	4.41
1709642019	24.04	16.88	4.44	4.43	4.55	4.41
1709642020	24.04	16.88	4.44	4.43	4.55	4.41
1709642021	24.00	16.88	4.44	4.43	4.55	4.41
1709642022	24.03	16.88	4.44	4.43	4.55	4.41
1709642023	24.06	16.87	4.44	4.43	4.55	4.41
1709642024	24.11	16.88	4.44	4.43	4.55	4.41
1709642025	24.02	16.89	4.44	4.43	4.55	4.41
1709642026	24.13	16.89	4.44	4.43	4.55	4.41
1709642027	24.07	16.87	4.44	4.43	4.55	4.41
1709642028	24.10	16.88	4.44	4.43	4.55	4.41
1709642029	24.01	16.89	4.44	4.43	4.55	4.41
1709642030	23.98	16.87	4.44	4.43	4.55	4.41
1709642031	24.01	16.87	4.44	4.43	4.55	4.41
1709642032	24.03	16.87	4.44	4.43	4.55	4.41
1709642033	24.09	16.88	4.44	4.43	4.55	4.41
1709642034	24.09	16.88	4.44	4.43	4.55	4.41
1709642035	24.07	16.89	4.44	4.43	4.55	4.41
1709642036	24.14	16.89	4.44	4.43	4.55	4.41
1709642037	24.07	16.88	4.44	4.43	4.55	4.41
1709642038	24.04	16.88	4.44	4.43	4.55	4.41
1709642039	24.05	16.87	4.44	4.43	4.55	4.41
1709642040	24.04	16.88	4.44	4.43	4.55	4.41
1709642041	24.03	16.88	4.44	4.43	4.55	4.41
1709642042	24.08	16.88	4.44	4.43	4.55	4.41
1709642043	24.06	16.88	4.44	4.43	4.55	4.41
1709642044	24.16	16.88	4.44	4.43	4.55	4.41
1709642045	24.06	16.88	4.44	4.43	4.55	4.41
1709642046	24.05	16.88	4.44	4.43	4.55	4.41
1709642047	24.00	16.88	4.44	4.43	4.55	4.41
1709642048	23.94	16.88	4.44	4.43	4.55	4.41
1709642049	24.01	16.88	4.44	4.43	4.55	4.41
1709642050	24.02	16.87	4.44	4.43	4.55	4.41
1709642051	24.03	16.87	4.44	4.43	4.55	4.41
1709642052	24.00	16.88	4.44	4.43	4.55	4.41
1709642053	23.99	16.87	4.44	4.43	4.55	4.41
1709642054	24.00	16.87	4.44	4.43	4.55	4.41
1709642055	23.99	16.88	4.44	4.43	4.55	4.41
1709642056	24.07	16.88	4.44	4.43	4.55	4.41
1709642057	24.11	16.88	4.44	4.43	4.55	4.41
1709642058	24.01	16.89	4.44	4.43	4.55	4.41
1709642059	24.09	16.87	4.44	4.43	4.55	4.41
1709642060	24.05	16.86	4.44	4.43	4.55	4.41
1709642061	23.96	16.87	4.44	4.43	4.55	4.41
1709642062	23.99	16.88	4.44	4.43	4.55	4.41
1709642063	24.04	16.87	4.44	4.43	4.55	4.41
1709642064	24.08	16.87	4.44	4.43	4.55	4.41
1709642065	23.98	16.87	4.44	4.43	4.55	4.41
1709642066	24.00	16.88	4.44	4.43	4.55	4.41
1709642067	24.00	16.87	4.44	4.43	4.55	4.41
1709642068	24.02	16.87	4.44	4.43	4.55	4.41
1709642069	24.07	16.88	4.44	4.43	4.55	4.41
1709642070	24.10	16.87	4.44	4.43	4.55	4.41
1709642071	24.02	16.87	4.44	4.43	4.55	4.41
1709642072	24.05	16.87	4.44	4.43	4.55	4.41
1709642073	24.11	16.88	4.44	4.43	4.55	4.41
1709642074	24.04	16.87	4.44	4.43	4.55	4.41
1709642075	23.93	16.87	4.44	4.43	4.55	4.41
1709642076	24.02	16.88	4.44	4.43	4.55	4.41
1709642077	23.92	16.88	4.44	4.43	4.55	4.41
1709642078	24.01	16.88	4.44	4.43	4.55	4.41
1709642079	23.98	16.88	4.44	4.43	4.55	4.41
1709642080	24.08	16.87	4.44	4.43	4.55	4.41
1709642081	24.05	16.87	4.44	4.43	4.55	4.41
1709642082	24.08	16.87	4.44	4.43	4.55	4.41
1709642083	24.06	16.87	4.44	4.43	4.55	4.41
1709642084	23.98	16.87	4.44	4.43	4.55	4.41
1709642085	24.01	16.87	4.44	4.43	4.55	4.41
1709642086	24.04	16.88	4.44	4.43	4.55	4.41
1709642087	23.95	16.88	4.44	4.43	4.55	4.41
1709642088	23.98	16.87	4.44	4.43	4.55	4.41
1709642089	23.96	16.87	4.44	4.43	4.55	4.41
1709642090	24.06	16.86	4.44	4.43	4.55	4.41
1709642091	24.01	16.87	4.44	4.43	4.55	4.41
1709642092	24.07	16.87	4.44	4.43	4.55	4.41
1709642093	24.06	16.87	4.44	4.43	4.55	4.41
1709642094	24.09	16.87	4.44	4.43	4.55	4.41
1709642095	24.02	16.87	4.44	4.43	4.55	4.41
1709642096	24.03	16.87	4.44	4.43	4.55	4.41
1709642097	24.09	16.87	4.44	4.43	4.55	4.41
1709642098	24.00	16.87	4.44	4.43	4.55	4.41
1709642099	23.95	16.88	4.44	4.43	4.55	4.41
1709642100	24.02	16.86	4.44	4.43	4.55	4.41
1709642101	24.02	16.86	4.44	4.43	4.55	4.41
1709642102	23.99	16.87	4.44	4.43	4.55	4.41
1709642103	24.08	16.88	4.44	4.43	4.55	4.41
1709642104	24.05	16.87	4.44	4.43	4.55	4.41
1709642105	24.12	16.87	4.44	4.43	4.55	4.41
1709642106	24.11	16.87	4.44	4.43	4.55	4.41
1709642107	24.00	16.86	4.44	4.43	4.55	4.41
1709642108	24.04	16.86	4.44	4.43	4.55	4.41
1709642109	24.07	16.87	4.44	4.43	4.55	4.41
1709642110	24.02	16.87	4.44	4.43	4.55	4.41
1709642111	23.98	16.85	4.44	4.43	4.55	4.41
1709642112	24.04	16.86	4.44	4.43	4.55	4.41
1709642113	24.09	16.86	4.44	4.43	4.55	4.41
1709642114	24.12	16.85	4.44	4.43	4.55	4.41
1709642115	23.98	16.87	4.44	4.43	4.55	4.41
1709642116	24.05	16.87	4.44	4.43	4.55	4.41
