TIMESTAMP	HEAD He3	PUMP He3	SWITCH He3	HEAD He4	PUMP He4	SWITCH He4	Cernox	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1729616260	291.343	225.798	224.371	300.000	238.632	225.995	137.958	0	0	0	0
1729616261	294.628	225.791	224.364	300.000	238.626	225.989	137.964	0	0	0	0
1729616262	291.077	225.785	224.358	300.000	238.620	225.983	137.946	0	0	0	0
1729616263	294.828	225.778	224.352	300.000	238.615	225.976	137.921	0	0	0	0
1729616264	290.499	225.772	224.345	300.000	238.609	225.970	137.947	0	0	0	0
1729616265	292.564	225.766	224.339	300.000	238.604	225.964	137.939	0	0	0	0
1729616266	288.757	225.759	224.333	300.000	238.598	225.958	137.943	0	0	0	0
1729616267	290.699	225.753	224.326	300.000	238.592	225.952	137.901	0	0	0	0
1729616268	291.498	225.746	224.320	300.000	238.587	225.945	137.911	0	0	0	0
1729616269	291.965	225.740	224.314	300.000	238.581	225.939	137.880	0	0	0	0
1729616270	295.228	225.734	224.308	300.000	238.575	225.933	137.889	0	0	0	0
1729616271	295.960	225.728	224.301	300.000	238.570	225.927	137.936	0	0	0	0
1729616272	295.294	225.721	224.295	300.000	238.564	225.920	137.891	0	0	0	0
1729616273	289.501	225.715	224.289	300.000	238.558	225.914	137.865	0	0	0	0
1729616274	287.958	225.709	224.283	300.000	238.553	225.908	137.912	0	0	0	0
1729616275	292.053	225.702	224.277	300.000	238.548	225.901	137.856	0	0	0	0
1729616276	287.525	225.696	224.270	300.000	238.542	225.895	137.866	0	0	0	0
1729616277	285.072	225.690	224.264	300.000	238.536	225.889	137.871	0	0	0	0
1729616278	286.837	225.683	224.258	300.000	238.530	225.883	137.864	0	0	0	0
1729616279	290.388	225.677	224.252	300.000	238.524	225.877	137.847	0	0	0	0
1729616280	293.363	225.671	224.245	300.000	238.519	225.870	137.868	0	0	0	0
1729616281	293.962	225.664	224.239	300.000	238.513	225.864	137.842	0	0	0	0
1729616282	295.982	225.657	224.233	300.000	238.507	225.858	137.832	0	0	0	0
1729616283	291.587	225.651	224.227	300.000	238.502	225.851	137.840	0	0	0	0
1729616284	292.297	225.645	224.220	300.000	238.496	225.845	137.828	0	0	0	0
1729616285	292.608	225.638	224.214	300.000	238.490	225.839	137.839	0	0	0	0
1729616286	293.474	225.631	224.207	300.000	238.485	225.832	137.799	0	0	0	0
1729616287	290.766	225.625	224.200	300.000	238.479	225.826	137.794	0	0	0	0
1729616288	289.467	225.619	224.194	300.000	238.473	225.820	137.837	0	0	0	0
1729616289	290.366	225.613	224.188	300.000	238.467	225.814	137.787	0	0	0	0
1729616290	295.605	225.606	224.182	300.000	238.462	225.808	137.775	0	0	0	0
1729616291	290.788	225.600	224.175	300.000	238.456	225.801	137.785	0	0	0	0
1729616292	294.073	225.594	224.169	300.000	238.450	225.795	137.790	0	0	0	0
1729616293	290.610	225.587	224.163	300.000	238.445	225.789	137.805	0	0	0	0
1729616294	292.386	225.581	224.157	300.000	238.439	225.783	137.780	0	0	0	0
1729616295	290.122	225.574	224.150	300.000	238.433	225.776	137.778	0	0	0	0
1729616296	290.966	225.568	224.144	300.000	238.428	225.770	137.761	0	0	0	0
1729616297	289.567	225.562	224.138	300.000	238.423	225.764	137.735	0	0	0	0
1729616298	293.407	225.555	224.132	300.000	238.417	225.758	137.712	0	0	0	0
1729616299	295.006	225.549	224.125	300.000	238.411	225.752	137.755	0	0	0	0
1729616300	293.696	225.543	224.119	300.000	238.406	225.745	137.748	0	0	0	0
1729616301	291.809	225.537	224.113	300.000	238.400	225.739	137.739	0	0	0	0
1729616302	289.501	225.530	224.107	300.000	238.395	225.733	137.750	0	0	0	0
1729616303	291.920	225.524	224.100	300.000	238.389	225.726	137.703	0	0	0	0
1729616304	291.765	225.518	224.094	300.000	238.383	225.720	137.722	0	0	0	0
1729616305	293.607	225.511	224.088	300.000	238.377	225.714	137.690	0	0	0	0
1729616306	295.494	225.505	224.082	300.000	238.372	225.708	137.715	0	0	0	0
1729616307	291.343	225.498	224.075	300.000	238.366	225.701	137.686	0	0	0	0
1729616308	292.053	225.492	224.069	300.000	238.360	225.695	137.714	0	0	0	0
1729616309	293.030	225.486	224.063	300.000	238.355	225.688	137.684	0	0	0	0
1729616310	290.988	225.479	224.056	300.000	238.349	225.682	137.697	0	0	0	0
1729616311	289.168	225.473	224.050	300.000	238.343	225.676	137.666	0	0	0	0
1729616312	290.699	225.466	224.043	300.000	238.337	225.669	137.677	0	0	0	0
1729616313	291.188	225.460	224.037	300.000	238.332	225.663	137.648	0	0	0	0
1729616314	286.271	225.454	224.031	300.000	238.326	225.657	137.690	0	0	0	0
1729616315	288.657	225.447	224.025	300.000	238.320	225.651	137.650	0	0	0	0
1729616316	286.626	225.441	224.018	300.000	238.315	225.645	137.620	0	0	0	0
1729616317	285.350	225.435	224.012	300.000	238.309	225.639	137.681	0	0	0	0
1729616318	290.921	225.428	224.006	300.000	238.304	225.633	137.655	0	0	0	0
1729616319	292.897	225.422	224.000	300.000	238.298	225.626	137.674	0	0	0	0
1729616320	288.058	225.416	223.993	300.000	238.292	225.620	137.596	0	0	0	0
1729616321	289.944	225.409	223.987	300.000	238.286	225.614	137.627	0	0	0	0
1729616322	287.103	225.403	223.981	300.000	238.281	225.608	137.624	0	0	0	0
1729616323	292.031	225.397	223.974	300.000	238.275	225.601	137.628	0	0	0	0
1729616324	288.613	225.390	223.968	300.000	238.269	225.595	137.604	0	0	0	0
1729616325	287.003	225.384	223.962	300.000	238.264	225.588	137.612	0	0	0	0
1729616326	285.771	225.377	223.955	300.000	238.258	225.582	137.576	0	0	0	0
1729616327	287.303	225.371	223.949	300.000	238.252	225.576	137.591	0	0	0	0
1729616328	283.363	225.364	223.943	300.000	238.247	225.570	137.580	0	0	0	0
1729616329	287.003	225.358	223.936	300.000	238.241	225.563	137.574	0	0	0	0
1729616330	294.051	225.352	223.930	300.000	238.235	225.557	137.582	0	0	0	0
1729616331	292.209	225.345	223.923	300.000	238.229	225.551	137.560	0	0	0	0
1729616332	289.911	225.338	223.917	300.000	238.224	225.544	137.582	0	0	0	0
1729616333	290.633	225.332	223.911	300.000	238.218	225.538	137.546	0	0	0	0
1729616334	284.661	225.326	223.904	300.000	238.212	225.532	137.583	0	0	0	0
1729616335	288.368	225.319	223.898	300.000	238.207	225.526	137.565	0	0	0	0
1729616336	293.252	225.313	223.892	300.000	238.201	225.520	137.539	0	0	0	0
1729616337	283.663	225.307	223.886	300.000	238.195	225.513	137.534	0	0	0	0
1729616338	289.745	225.300	223.879	300.000	238.190	225.507	137.554	0	0	0	0
1729616339	290.056	225.294	223.873	300.000	238.184	225.501	137.547	0	0	0	0
1729616340	287.469	225.288	223.867	300.000	238.178	225.495	137.546	0	0	0	0
1729616341	291.188	225.282	223.861	300.000	238.172	225.488	137.547	0	0	0	0
1729616342	292.875	225.275	223.855	300.000	238.167	225.482	137.495	0	0	0	0
1729616343	291.898	225.269	223.848	300.000	238.161	225.476	137.514	0	0	0	0
1729616344	290.100	225.263	223.842	300.000	238.156	225.470	137.501	0	0	0	0
1729616345	292.852	225.257	223.836	300.000	238.150	225.463	137.512	0	0	0	0
1729616346	295.716	225.250	223.830	300.000	238.144	225.457	137.474	0	0	0	0
1729616347	291.254	225.244	223.823	300.000	238.138	225.451	137.504	0	0	0	0
1729616348	294.784	225.237	223.817	300.000	238.133	225.445	137.481	0	0	0	0
1729616349	291.143	225.231	223.810	300.000	238.127	225.438	137.470	0	0	0	0
1729616350	291.165	225.224	223.804	300.000	238.121	225.432	137.457	0	0	0	0
1729616351	288.646	225.218	223.798	300.000	238.116	225.426	137.473	0	0	0	0
1729616352	288.257	225.212	223.792	300.000	238.110	225.419	137.478	0	0	0	0
1729616353	293.829	225.205	223.785	300.000	238.104	225.413	137.476	0	0	0	0
1729616354	291.965	225.198	223.779	300.000	238.099	225.406	137.461	0	0	0	0
1729616355	288.380	225.192	223.772	300.000	238.093	225.400	137.465	0	0	0	0
1729616356	292.675	225.186	223.766	300.000	238.087	225.394	137.463	0	0	0	0
1729616357	290.588	225.179	223.760	300.000	238.081	225.388	137.421	0	0	0	0
1729616358	291.410	225.173	223.754	300.000	238.076	225.381	137.431	0	0	0	0
1729616359	291.498	225.166	223.747	300.000	238.070	225.375	137.435	0	0	0	0
1729616360	290.189	225.160	223.741	300.000	238.065	225.369	137.446	0	0	0	0
1729616361	291.387	225.154	223.734	300.000	238.059	225.362	137.392	0	0	0	0
1729616362	293.319	225.147	223.728	300.000	238.054	225.357	137.427	0	0	0	0
1729616363	292.497	225.141	223.722	300.000	238.048	225.350	137.437	0	0	0	0
1729616364	294.584	225.135	223.715	300.000	238.042	225.344	137.442	0	0	0	0
1729616365	297.003	225.128	223.709	300.000	238.037	225.338	137.392	0	0	0	0
1729616366	291.032	225.122	223.703	300.000	238.031	225.332	137.395	0	0	0	0
1729616367	287.458	225.115	223.697	300.000	238.025	225.325	137.362	0	0	0	0
1729616368	290.899	225.109	223.691	300.000	238.020	225.319	137.393	0	0	0	0
1729616369	291.743	225.103	223.684	300.000	238.014	225.313	137.364	0	0	0	0
1729616370	290.877	225.097	223.678	300.000	238.008	225.307	137.388	0	0	0	0
1729616371	289.134	225.090	223.672	300.000	238.003	225.300	137.402	0	0	0	0
1729616372	290.588	225.084	223.666	300.000	237.997	225.294	137.389	0	0	0	0
1729616373	294.917	225.078	223.659	300.000	237.991	225.288	137.332	0	0	0	0
1729616374	295.405	225.072	223.653	300.000	237.986	225.282	137.341	0	0	0	0
1729616375	292.342	225.065	223.647	300.000	237.980	225.276	137.375	0	0	0	0
1729616376	291.920	225.059	223.640	300.000	237.974	225.270	137.343	0	0	0	0
1729616377	287.125	225.053	223.634	300.000	237.968	225.263	137.371	0	0	0	0
1729616378	290.766	225.046	223.628	300.000	237.963	225.257	137.298	0	0	0	0
1729616379	294.562	225.040	223.621	300.000	237.957	225.251	137.324	0	0	0	0
1729616380	291.054	225.034	223.615	300.000	237.952	225.244	137.321	0	0	0	0
1729616381	287.714	225.027	223.609	300.000	237.946	225.238	137.322	0	0	0	0
1729616382	288.679	225.020	223.602	300.000	237.940	225.231	137.320	0	0	0	0
1729616383	295.871	225.014	223.596	300.000	237.934	225.225	137.305	0	0	0	0
1729616384	291.143	225.007	223.590	300.000	237.929	225.219	137.322	0	0	0	0
1729616385	287.137	225.001	223.583	300.000	237.923	225.212	137.263	0	0	0	0
1729616386	291.099	224.995	223.577	300.000	237.917	225.206	137.295	0	0	0	0
1729616387	291.032	224.988	223.571	300.000	237.911	225.200	137.282	0	0	0	0
1729616388	292.098	224.982	223.565	300.000	237.906	225.194	137.282	0	0	0	0
1729616389	293.385	224.976	223.559	300.000	237.900	225.187	137.242	0	0	0	0
1729616390	298.779	224.969	223.552	300.000	237.894	225.181	137.259	0	0	0	0
1729616391	296.892	224.963	223.546	300.000	237.888	225.175	137.254	0	0	0	0
1729616392	293.296	224.956	223.539	300.000	237.883	225.169	137.270	0	0	0	0
1729616393	294.206	224.950	223.533	300.000	237.877	225.162	137.238	0	0	0	0
1729616394	295.494	224.944	223.527	300.000	237.872	225.156	137.223	0	0	0	0
1729616395	294.517	224.937	223.521	300.000	237.866	225.150	137.214	0	0	0	0
1729616396	293.851	224.931	223.514	300.000	237.861	225.143	137.224	0	0	0	0
1729616397	290.899	224.924	223.508	300.000	237.855	225.137	137.203	0	0	0	0
1729616398	291.831	224.918	223.502	300.000	237.849	225.131	137.206	0	0	0	0
1729616399	291.698	224.912	223.496	300.000	237.844	225.125	137.216	0	0	0	0
1729616400	290.455	224.906	223.489	300.000	237.838	225.119	137.214	0	0	0	0
1729616401	288.169	224.900	223.483	300.000	237.832	225.113	137.220	0	0	0	0
1729616402	284.029	224.893	223.477	300.000	237.827	225.107	137.189	0	0	0	0
1729616403	292.542	224.887	223.471	300.000	237.821	225.100	137.212	0	0	0	0
1729616404	291.632	224.881	223.464	300.000	237.816	225.094	137.212	0	0	0	0
1729616405	290.610	224.874	223.458	300.000	237.810	225.088	137.172	0	0	0	0
1729616406	290.677	224.868	223.452	300.000	237.804	225.081	137.189	0	0	0	0
1729616407	289.567	224.861	223.445	300.000	237.798	225.075	137.208	0	0	0	0
1729616408	287.947	224.855	223.439	300.000	237.793	225.069	137.145	0	0	0	0
1729616409	287.669	224.848	223.432	300.000	237.787	225.063	137.163	0	0	0	0
1729616410	293.541	224.842	223.426	300.000	237.782	225.057	137.156	0	0	0	0
1729616411	290.877	224.836	223.420	300.000	237.776	225.050	137.168	0	0	0	0
1729616412	293.430	224.829	223.413	300.000	237.770	225.044	137.163	0	0	0	0
1729616413	292.320	224.823	223.407	300.000	237.764	225.038	137.148	0	0	0	0
1729616414	294.739	224.817	223.401	300.000	237.759	225.031	137.104	0	0	0	0
1729616415	295.361	224.811	223.395	300.000	237.753	225.025	137.150	0	0	0	0
1729616416	292.297	224.804	223.389	300.000	237.747	225.018	137.114	0	0	0	0
1729616417	290.877	224.798	223.382	300.000	237.742	225.012	137.101	0	0	0	0
1729616418	288.102	224.792	223.376	300.000	237.736	225.006	137.112	0	0	0	0
1729616419	292.875	224.785	223.370	300.000	237.731	225.000	137.134	0	0	0	0
1729616420	292.586	224.779	223.364	300.000	237.725	224.994	137.134	0	0	0	0
1729616421	287.414	224.772	223.357	300.000	237.720	224.988	137.103	0	0	0	0
1729616422	287.958	224.766	223.351	300.000	237.714	224.981	137.112	0	0	0	0
1729616423	288.668	224.760	223.345	300.000	237.708	224.975	137.060	0	0	0	0
1729616424	290.610	224.753	223.339	300.000	237.702	224.969	137.075	0	0	0	0
1729616425	287.392	224.747	223.332	300.000	237.697	224.962	137.088	0	0	0	0
1729616426	292.209	224.741	223.326	300.000	237.691	224.956	137.075	0	0	0	0
1729616427	294.695	224.734	223.319	300.000	237.685	224.950	137.036	0	0	0	0
1729616428	290.189	224.728	223.313	300.000	237.679	224.944	137.045	0	0	0	0
1729616429	294.628	224.722	223.306	300.000	237.673	224.938	137.082	0	0	0	0
1729616430	291.032	224.715	223.300	300.000	237.668	224.931	137.075	0	0	0	0
1729616431	289.933	224.709	223.294	300.000	237.662	224.925	137.068	0	0	0	0
1729616432	287.947	224.702	223.288	300.000	237.656	224.919	137.022	0	0	0	0
1729616433	293.341	224.696	223.282	300.000	237.651	224.913	137.047	0	0	0	0
1729616434	291.543	224.690	223.276	300.000	237.645	224.906	137.003	0	0	0	0
1729616435	288.002	224.683	223.270	300.000	237.639	224.900	137.024	0	0	0	0
1729616436	290.744	224.677	223.263	300.000	237.634	224.894	137.014	0	0	0	0
1729616437	289.456	224.671	223.257	300.000	237.628	224.888	137.021	0	0	0	0
1729616438	288.957	224.665	223.251	300.000	237.622	224.882	137.011	0	0	0	0
1729616439	289.911	224.658	223.244	300.000	237.616	224.875	136.997	0	0	0	0
1729616440	290.078	224.652	223.238	300.000	237.610	224.869	137.013	0	0	0	0
1729616441	290.499	224.645	223.232	300.000	237.605	224.863	137.004	0	0	0	0
1729616442	287.891	224.639	223.225	300.000	237.600	224.856	136.988	0	0	0	0
1729616443	288.646	224.632	223.219	300.000	237.594	224.850	136.967	0	0	0	0
1729616444	289.545	224.626	223.213	300.000	237.588	224.844	136.981	0	0	0	0
1729616445	290.033	224.620	223.207	300.000	237.583	224.838	137.016	0	0	0	0
1729616446	288.257	224.613	223.200	300.000	237.577	224.832	136.938	0	0	0	0
1729616447	291.010	224.607	223.193	300.000	237.571	224.826	136.982	0	0	0	0
1729616448	291.676	224.600	223.187	300.000	237.565	224.819	136.989	0	0	0	0
1729616449	291.054	224.594	223.181	300.000	237.560	224.813	136.902	0	0	0	0
1729616450	290.455	224.588	223.175	300.000	237.554	224.806	136.934	0	0	0	0
1729616451	287.669	224.581	223.168	300.000	237.549	224.800	136.949	0	0	0	0
1729616452	284.639	224.575	223.162	300.000	237.543	224.794	136.937	0	0	0	0
1729616453	290.078	224.569	223.156	300.000	237.537	224.788	136.885	0	0	0	0
1729616454	294.273	224.563	223.149	300.000	237.532	224.782	136.909	0	0	0	0
1729616455	289.501	224.556	223.143	300.000	237.526	224.775	136.936	0	0	0	0
1729616456	294.695	224.550	223.137	300.000	237.520	224.769	136.923	0	0	0	0
1729616457	289.833	224.543	223.131	300.000	237.514	224.763	136.931	0	0	0	0
1729616458	287.026	224.537	223.124	300.000	237.509	224.756	136.929	0	0	0	0
1729616459	290.322	224.530	223.118	300.000	237.503	224.750	136.894	0	0	0	0
1729616460	292.808	224.524	223.112	300.000	237.497	224.744	136.887	0	0	0	0
1729616461	291.853	224.518	223.106	300.000	237.492	224.737	136.877	0	0	0	0
1729616462	292.098	224.511	223.099	300.000	237.486	224.731	136.855	0	0	0	0
1729616463	289.856	224.505	223.093	300.000	237.480	224.725	136.880	0	0	0	0
1729616464	286.237	224.499	223.087	300.000	237.475	224.719	136.885	0	0	0	0
1729616465	293.607	224.492	223.081	300.000	237.469	224.713	136.860	0	0	0	0
1729616466	290.300	224.486	223.075	300.000	237.463	224.707	136.869	0	0	0	0
1729616467	291.543	224.480	223.068	300.000	237.458	224.701	136.885	0	0	0	0
1729616468	288.146	224.474	223.062	300.000	237.452	224.694	136.866	0	0	0	0
1729616469	292.830	224.467	223.055	300.000	237.447	224.688	136.831	0	0	0	0
1729616470	290.455	224.461	223.049	300.000	237.441	224.681	136.828	0	0	0	0
1729616471	289.301	224.454	223.042	300.000	237.435	224.675	136.832	0	0	0	0
1729616472	290.344	224.448	223.036	300.000	237.429	224.669	136.824	0	0	0	0
1729616473	294.184	224.441	223.030	300.000	237.423	224.662	136.841	0	0	0	0
1729616474	290.943	224.435	223.024	300.000	237.418	224.656	136.764	0	0	0	0
1729616475	288.790	224.429	223.017	300.000	237.412	224.650	136.820	0	0	0	0
1729616476	292.719	224.422	223.011	300.000	237.407	224.644	136.791	0	0	0	0
1729616477	288.901	224.416	223.005	300.000	237.401	224.637	136.803	0	0	0	0
1729616478	292.830	224.410	222.999	300.000	237.395	224.631	136.783	0	0	0	0
1729616479	291.809	224.404	222.992	300.000	237.390	224.625	136.755	0	0	0	0
1729616480	292.053	224.397	222.985	300.000	237.384	224.619	136.806	0	0	0	0
1729616481	290.610	224.391	222.980	300.000	237.378	224.613	136.816	0	0	0	0
1729616482	290.943	224.384	222.973	300.000	237.373	224.606	136.797	0	0	0	0
1729616483	291.121	224.378	222.967	300.000	237.367	224.600	136.808	0	0	0	0
1729616484	294.451	224.372	222.961	300.000	237.361	224.594	136.785	0	0	0	0
1729616485	291.010	224.365	222.955	300.000	237.355	224.587	136.767	0	0	0	0
1729616486	286.915	224.359	222.948	300.000	237.350	224.581	136.749	0	0	0	0
1729616487	287.558	224.353	222.942	300.000	237.344	224.575	136.763	0	0	0	0
1729616488	289.767	224.346	222.935	300.000	237.339	224.568	136.734	0	0	0	0
1729616489	293.962	224.340	222.929	300.000	237.333	224.562	136.742	0	0	0	0
1729616490	288.346	224.334	222.923	300.000	237.327	224.556	136.767	0	0	0	0
1729616491	290.699	224.327	222.917	300.000	237.321	224.550	136.717	0	0	0	0
1729616492	292.408	224.321	222.910	300.000	237.315	224.544	136.729	0	0	0	0
1729616493	291.676	224.315	222.904	300.000	237.310	224.537	136.702	0	0	0	0
1729616494	294.761	224.308	222.898	300.000	237.304	224.531	136.738	0	0	0	0
1729616495	291.498	224.302	222.892	300.000	237.299	224.524	136.721	0	0	0	0
1729616496	287.403	224.296	222.885	300.000	237.293	224.518	136.712	0	0	0	0
1729616497	292.275	224.289	222.879	300.000	237.288	224.512	136.703	0	0	0	0
1729616498	292.075	224.282	222.873	300.000	237.282	224.506	136.669	0	0	0	0
1729616499	287.580	224.276	222.866	300.000	237.277	224.500	136.703	0	0	0	0
1729616500	291.809	224.270	222.860	300.000	237.271	224.493	136.688	0	0	0	0
1729616501	292.120	224.263	222.854	300.000	237.265	224.487	136.680	0	0	0	0
1729616502	293.496	224.256	222.847	300.000	237.259	224.481	136.674	0	0	0	0
1729616503	289.456	224.250	222.841	300.000	237.253	224.474	136.689	0	0	0	0
1729616504	294.406	224.244	222.835	300.000	237.247	224.468	136.645	0	0	0	0
1729616505	289.523	224.238	222.828	300.000	237.242	224.462	136.678	0	0	0	0
1729616506	290.677	224.231	222.822	300.000	237.236	224.456	136.680	0	0	0	0
1729616507	292.075	224.225	222.816	300.000	237.230	224.450	136.638	0	0	0	0
1729616508	288.568	224.219	222.810	300.000	237.225	224.444	136.629	0	0	0	0
1729616509	288.735	224.213	222.803	300.000	237.219	224.438	136.640	0	0	0	0
1729616510	290.655	224.207	222.797	300.000	237.214	224.431	136.638	0	0	0	0
1729616511	288.690	224.200	222.791	300.000	237.208	224.425	136.604	0	0	0	0
1729616512	289.589	224.194	222.785	300.000	237.202	224.418	136.627	0	0	0	0
1729616513	287.325	224.187	222.779	300.000	237.196	224.412	136.676	0	0	0	0
1729616514	297.070	224.181	222.772	300.000	237.190	224.405	136.642	0	0	0	0
1729616515	292.653	224.174	222.766	300.000	237.185	224.399	136.572	0	0	0	0
1729616516	288.579	224.168	222.759	300.000	237.179	224.393	136.560	0	0	0	0
1729616517	290.744	224.161	222.753	300.000	237.173	224.387	136.587	0	0	0	0
1729616518	290.921	224.155	222.747	300.000	237.168	224.380	136.569	0	0	0	0
1729616519	292.098	224.148	222.740	300.000	237.162	224.374	136.564	0	0	0	0
1729616520	289.667	224.142	222.734	300.000	237.156	224.368	136.616	0	0	0	0
1729616521	292.453	224.135	222.728	300.000	237.150	224.362	136.557	0	0	0	0
1729616522	288.213	224.129	222.722	300.000	237.145	224.356	136.581	0	0	0	0
1729616523	286.715	224.123	222.716	300.000	237.139	224.350	136.540	0	0	0	0
1729616524	287.503	224.117	222.709	300.000	237.134	224.343	136.580	0	0	0	0
1729616525	287.669	224.111	222.703	300.000	237.128	224.337	136.570	0	0	0	0
1729616526	289.778	224.104	222.696	300.000	237.122	224.331	136.559	0	0	0	0
1729616527	292.342	224.098	222.690	300.000	237.117	224.325	136.512	0	0	0	0
1729616528	291.676	224.092	222.684	300.000	237.111	224.319	136.520	0	0	0	0
1729616529	287.514	224.086	222.678	300.000	237.105	224.312	136.522	0	0	0	0
1729616530	289.989	224.079	222.671	300.000	237.100	224.306	136.524	0	0	0	0
1729616531	288.746	224.073	222.665	300.000	237.094	224.300	136.506	0	0	0	0
1729616532	288.324	224.066	222.659	300.000	237.089	224.293	136.517	0	0	0	0
1729616533	289.623	224.060	222.653	300.000	237.083	224.287	136.490	0	0	0	0
1729616534	295.494	224.053	222.646	300.000	237.077	224.281	136.509	0	0	0	0
1729616535	290.122	224.047	222.640	300.000	237.071	224.275	136.492	0	0	0	0
1729616536	294.650	224.040	222.634	300.000	237.066	224.268	136.481	0	0	0	0
1729616537	293.718	224.034	222.627	300.000	237.060	224.262	136.481	0	0	0	0
1729616538	293.607	224.028	222.621	300.000	237.054	224.256	136.461	0	0	0	0
1729616539	290.344	224.021	222.615	300.000	237.048	224.249	136.476	0	0	0	0
1729616540	289.423	224.015	222.609	300.000	237.043	224.244	136.469	0	0	0	0
1729616541	291.276	224.009	222.602	300.000	237.037	224.237	136.459	0	0	0	0
1729616542	293.896	224.003	222.596	300.000	237.032	224.231	136.467	0	0	0	0
1729616543	286.526	223.997	222.589	300.000	237.026	224.225	136.457	0	0	0	0
1729616544	287.292	223.990	222.584	300.000	237.020	224.219	136.461	0	0	0	0
1729616545	290.877	223.984	222.577	300.000	237.015	224.213	136.437	0	0	0	0
1729616546	292.231	223.978	222.571	300.000	237.009	224.207	136.445	0	0	0	0
1729616547	289.223	223.971	222.565	300.000	237.003	224.200	136.455	0	0	0	0
1729616548	290.966	223.965	222.559	300.000	236.998	224.194	136.422	0	0	0	0
1729616549	287.458	223.958	222.552	300.000	236.992	224.187	136.453	0	0	0	0
1729616550	290.033	223.952	222.546	300.000	236.986	224.181	136.419	0	0	0	0
1729616551	292.875	223.945	222.540	300.000	236.980	224.175	136.406	0	0	0	0
1729616552	291.254	223.939	222.534	300.000	236.975	224.169	136.379	0	0	0	0
1729616553	288.269	223.933	222.527	300.000	236.969	224.162	136.392	0	0	0	0
1729616554	288.724	223.926	222.521	300.000	236.964	224.156	136.441	0	0	0	0
1729616555	289.867	223.920	222.515	300.000	236.958	224.150	136.404	0	0	0	0
1729616556	290.988	223.914	222.508	300.000	236.952	224.144	136.397	0	0	0	0
1729616557	287.725	223.908	222.502	300.000	236.947	224.137	136.407	0	0	0	0
1729616558	292.164	223.901	222.496	300.000	236.941	224.131	136.351	0	0	0	0
1729616559	289.023	223.895	222.489	300.000	236.935	224.125	136.384	0	0	0	0
1729616560	287.358	223.888	222.483	300.000	236.929	224.119	136.370	0	0	0	0
1729616561	289.057	223.882	222.477	300.000	236.924	224.113	136.364	0	0	0	0
1729616562	291.188	223.876	222.471	300.000	236.918	224.107	136.373	0	0	0	0
1729616563	290.921	223.869	222.464	300.000	236.912	224.100	136.340	0	0	0	0
1729616564	294.628	223.863	222.458	300.000	236.907	224.094	136.360	0	0	0	0
1729616565	290.255	223.857	222.452	300.000	236.901	224.087	136.352	0	0	0	0
1729616566	290.966	223.850	222.445	300.000	236.895	224.081	136.322	0	0	0	0
1729616567	287.026	223.844	222.439	300.000	236.890	224.075	136.318	0	0	0	0
1729616568	286.937	223.838	222.433	300.000	236.884	224.069	136.348	0	0	0	0
1729616569	294.118	223.831	222.427	300.000	236.878	224.062	136.325	0	0	0	0
1729616570	291.609	223.825	222.420	300.000	236.873	224.056	136.310	0	0	0	0
1729616571	290.411	223.818	222.414	300.000	236.867	224.050	136.296	0	0	0	0
1729616572	290.522	223.812	222.408	300.000	236.861	224.044	136.289	0	0	0	0
1729616573	288.568	223.806	222.401	300.000	236.856	224.037	136.288	0	0	0	0
1729616574	293.008	223.800	222.395	300.000	236.850	224.031	136.277	0	0	0	0
1729616575	286.826	223.793	222.389	300.000	236.845	224.025	136.311	0	0	0	0
1729616576	290.899	223.787	222.383	300.000	236.839	224.019	136.297	0	0	0	0
1729616577	295.117	223.780	222.376	300.000	236.833	224.013	136.272	0	0	0	0
1729616578	287.225	223.774	222.370	300.000	236.827	224.006	136.285	0	0	0	0
1729616579	283.563	223.767	222.364	300.000	236.821	224.000	136.244	0	0	0	0
1729616580	288.868	223.761	222.358	300.000	236.816	223.994	136.285	0	0	0	0
1729616581	292.075	223.755	222.352	300.000	236.810	223.987	136.249	0	0	0	0
1729616582	293.185	223.748	222.345	300.000	236.804	223.981	136.237	0	0	0	0
1729616583	291.920	223.742	222.339	300.000	236.799	223.975	136.252	0	0	0	0
1729616584	288.868	223.735	222.332	300.000	236.793	223.968	136.253	0	0	0	0
1729616585	291.543	223.729	222.326	300.000	236.787	223.962	136.224	0	0	0	0
1729616586	286.826	223.722	222.319	300.000	236.781	223.956	136.246	0	0	0	0
1729616587	286.104	223.716	222.313	300.000	236.776	223.950	136.239	0	0	0	0
1729616588	286.182	223.710	222.307	300.000	236.770	223.944	136.217	0	0	0	0
1729616589	290.278	223.704	222.301	300.000	236.764	223.938	136.216	0	0	0	0
1729616590	286.737	223.697	222.295	300.000	236.758	223.932	136.202	0	0	0	0
1729616591	292.764	223.691	222.289	300.000	236.753	223.925	136.216	0	0	0	0
1729616592	292.764	223.685	222.282	300.000	236.747	223.919	136.200	0	0	0	0
1729616593	288.812	223.679	222.276	300.000	236.742	223.913	136.194	0	0	0	0
1729616594	289.312	223.672	222.270	300.000	236.736	223.907	136.183	0	0	0	0
1729616595	289.323	223.666	222.263	300.000	236.731	223.901	136.235	0	0	0	0
1729616596	292.408	223.660	222.257	300.000	236.725	223.894	136.176	0	0	0	0
1729616597	289.800	223.654	222.250	300.000	236.719	223.888	136.154	0	0	0	0
